listing_id,price_range,price,neighbourhood
38773003,High-End,0.0,Camden
38773172,Superior,0.0,Southwark
38773186,Budget,0.0,Southwark
38773296,Luxury,0.06381931030918571,Kensington and Chelsea
38773349,Superior,0.0,Southwark
38773512,Superior,0.0,Southwark
38773708,Superior,0.0,Southwark
38773849,High-End,0.11793445576757716,Southwark
38773865,Budget,0.0,Westminster
38774082,Luxury,0.16052210861014168,Hackney
38774129,Luxury,0.13994917409349591,Westminster
38774474,Superior,0.1137752649887549,Hammersmith and Fulham
38775829,High-End,0.0,Southwark
38775884,Budget,0.0,Hammersmith and Fulham
38775944,Budget,0.0,Hackney
38776020,Budget,0.0,Merton
38777583,Superior,0.0,Southwark
38777779,Superior,0.0,Southwark
38777862,High-End,0.060176164476647004,Islington
38777862,Luxury,0.0,Islington
38777899,Budget,0.0,Kingston upon Thames
38777963,Superior,0.0,Southwark
38778165,Superior,0.0,Westminster
38778600,Superior,0.03322462677540556,Westminster
38778651,High-End,0.0,Lambeth
38778951,Budget,0.0,Kensington and Chelsea
38779618,High-End,0.12157901130007011,Westminster
38783672,Budget,0.0,Hillingdon
38785582,Budget,0.0,Hackney
38786149,Mid-Range,0.0,Wandsworth
38787986,High-End,0.0,City of London
38788369,Luxury,0.0,Lambeth
38788375,High-End,0.10905811827108072,Camden
38788925,High-End,0.0,Haringey
38789252,Superior,0.1720868474426945,Westminster
38789559,Budget,0.0,Kingston upon Thames
38789840,Superior,0.17984438068481226,Kensington and Chelsea
38789990,High-End,0.0,Hackney
38790309,Superior,0.19267956293804572,Kensington and Chelsea
38790448,Mid-Range,0.0,Hillingdon
38792313,Mid-Range,0.005604131741574604,Hammersmith and Fulham
38792720,Mid-Range,0.0,Barking and Dagenham
38792977,Mid-Range,0.0,Camden
38793639,Mid-Range,0.0,Camden
38793850,Budget,0.18182594924659926,Waltham Forest
38794073,Budget,0.002579651698429693,Wandsworth
38794093,High-End,0.0,Hackney
38794300,Mid-Range,0.0,Kensington and Chelsea
38794965,Superior,0.1618730788699636,Kensington and Chelsea
38795113,Superior,0.11527282061192581,Kensington and Chelsea
38795494,High-End,0.0,Newham
38796510,Mid-Range,0.0,Kensington and Chelsea
38796787,Budget,0.02879688696897695,Waltham Forest
38796931,Luxury,0.0,Haringey
38797190,Superior,0.03348941294263786,Westminster
38797255,Luxury,0.04391268208219755,Westminster
38797612,Mid-Range,0.0,Croydon
38798172,Luxury,0.0,Brent
38799028,Luxury,0.0,Ealing
38799226,Mid-Range,0.0,Richmond upon Thames
38800048,High-End,0.0,Westminster
38800786,Mid-Range,0.023074620552192487,Waltham Forest
38801278,Budget,0.0,Haringey
38801608,Mid-Range,0.0,Enfield
38801937,Mid-Range,0.0034596607661682923,Islington
38802490,High-End,0.0,City of London
38804551,High-End,0.0,Camden
38806458,High-End,0.0,Hammersmith and Fulham
38806634,Mid-Range,0.0,Islington
38807505,Budget,0.0,Croydon
38807926,High-End,0.0,Islington
38808324,Budget,0.0,Hammersmith and Fulham
38808588,Superior,0.030124622400388112,Westminster
38808703,Budget,0.0,Tower Hamlets
38808733,Luxury,0.10908084169941022,Kensington and Chelsea
38809030,Budget,0.0,Hammersmith and Fulham
38809060,Mid-Range,0.0,Camden
38809498,Luxury,0.0,Westminster
38809517,Mid-Range,0.04615688475153946,Hammersmith and Fulham
38809557,Luxury,0.01567437170474336,Newham
38809737,High-End,0.10737183857102907,Kensington and Chelsea
38810033,Luxury,0.0,Richmond upon Thames
38811195,Mid-Range,0.0,Wandsworth
38811615,Luxury,0.14418419855930018,Hackney
38812285,Mid-Range,0.009450519429840426,Ealing
38812990,Budget,0.0,Southwark
38813057,High-End,0.05804999239793123,Tower Hamlets
38813492,Mid-Range,0.07313668983529971,Wandsworth
38813492,High-End,0.09957665723051809,Wandsworth
38813584,High-End,0.05825974991859086,Hammersmith and Fulham
38813870,Mid-Range,0.0,Haringey
38814606,Superior,0.0,Redbridge
38814911,High-End,0.02148303533441686,Islington
38816508,High-End,0.12188687336286794,Westminster
38817007,Budget,0.0,Havering
38817300,Mid-Range,0.03780143445878567,Enfield
38817612,Budget,0.0,Hackney
38818028,Mid-Range,0.0,Haringey
38818318,High-End,0.09351055482800796,Hammersmith and Fulham
38818808,Mid-Range,0.02151608746763325,Wandsworth
38819184,Luxury,0.0,Westminster
38819188,Budget,0.0,Hammersmith and Fulham
38819262,Mid-Range,0.0,Hackney
38819984,Mid-Range,0.0,Greenwich
38820066,Mid-Range,0.0,Wandsworth
38820144,Mid-Range,0.0,Hackney
38820401,Superior,0.7034576044943103,Westminster
38820498,Mid-Range,0.0,Lambeth
38820646,High-End,0.0,Westminster
38820654,Budget,0.04123921574916055,Southwark
38820852,High-End,0.09793759484029023,Kensington and Chelsea
38820852,Luxury,0.19439294368191323,Kensington and Chelsea
38821134,High-End,0.0,Haringey
38821461,Budget,0.0,Croydon
38821583,High-End,0.0,Westminster
38822096,Luxury,0.0,Bexley
38822184,Luxury,0.0,Camden
38822615,High-End,0.0,Hammersmith and Fulham
38823806,High-End,0.0,Westminster
38824295,Superior,0.19768614926427464,Westminster
38825194,Superior,0.17158535957492102,Westminster
38826419,Budget,0.0,Wandsworth
38827185,High-End,0.0,Newham
38827599,Mid-Range,0.0,Merton
38829482,Superior,0.0,Westminster
38830283,High-End,0.0,Hounslow
38830518,Budget,0.07158991068750069,Ealing
38830821,Luxury,0.0,Kingston upon Thames
38831622,Budget,0.0,Enfield
38831784,Luxury,0.0,Westminster
38831880,High-End,0.0,Hackney
38832450,High-End,0.11052547302584792,Hillingdon
38832543,Mid-Range,0.0,Enfield
38833266,Mid-Range,0.0,Westminster
38833444,High-End,0.0,Camden
38833504,High-End,0.12836857204541585,Westminster
38833622,Budget,0.0,Southwark
38833812,Superior,0.0,Westminster
38833941,Budget,0.007237940904797972,Camden
38834288,High-End,0.0065530133959985915,Westminster
38834468,Luxury,0.1516562223947807,Hammersmith and Fulham
38834588,Luxury,0.0,Lambeth
38834913,Superior,0.10155678477238944,Westminster
38835082,Mid-Range,0.0,Southwark
38835103,Luxury,0.0,Westminster
38835351,High-End,0.0,Westminster
38835533,Budget,0.0,Bromley
38836120,Mid-Range,0.0,Brent
38836472,Budget,0.0,Croydon
38836580,Budget,0.0,Kensington and Chelsea
38836743,Budget,0.0,Wandsworth
38836791,Budget,0.002845583521695124,Barking and Dagenham
38837116,Mid-Range,0.0,Camden
38837354,Budget,0.04978114286991534,Tower Hamlets
38837507,Mid-Range,0.0013636954381866823,Westminster
38837527,Budget,0.0,Bromley
38838812,Mid-Range,0.0,Lambeth
38839285,Luxury,0.1436810298272596,Kensington and Chelsea
38840713,Luxury,0.12929889169506967,Kensington and Chelsea
38840993,Luxury,0.0,Islington
38841276,High-End,0.12432935641528185,Southwark
38841786,Budget,0.0,Kensington and Chelsea
38842381,Budget,0.0,Hackney
38842919,Mid-Range,0.0,Wandsworth
38842923,Mid-Range,0.003721520347340734,Islington
38842982,Budget,0.0,Islington
38844321,Mid-Range,0.0,Tower Hamlets
38845094,High-End,0.0,Westminster
38845319,Mid-Range,0.0,Westminster
38845475,Mid-Range,0.0046255694232581294,Hackney
38845833,Budget,0.007918965949973898,Tower Hamlets
38846720,High-End,0.0,Hammersmith and Fulham
38847728,Mid-Range,0.0,Lambeth
38848492,High-End,0.0,Camden
38848714,Luxury,0.0,Islington
38849560,Luxury,0.061999667939824,Kensington and Chelsea
38849888,High-End,0.0,Wandsworth
38850080,High-End,0.08766716946559562,Westminster
38857336,Mid-Range,0.0,Greenwich
38858415,Budget,0.0011495511859635353,Hounslow
38859211,High-End,0.0,Westminster
38860670,Mid-Range,0.0,Hackney
38860765,Luxury,0.0,Tower Hamlets
38860879,Mid-Range,0.0,Hackney
38860939,Budget,0.0,Lambeth
38861399,Luxury,0.13135070901837145,Kensington and Chelsea
38861681,Luxury,0.0063619128214780505,Camden
38861690,High-End,0.07768140091232643,Westminster
38861760,High-End,0.0803526523142429,Hackney
38861782,Budget,0.0,City of London
38861959,Luxury,0.0,Wandsworth
38862231,High-End,0.08047210848893616,Kensington and Chelsea
38862231,Luxury,0.09374017109042714,Kensington and Chelsea
38862382,High-End,0.0,Camden
38862400,Mid-Range,0.0,Westminster
38862669,Mid-Range,0.0,Westminster
38862691,High-End,0.0,Westminster
38863089,Mid-Range,0.0,Islington
38863322,Luxury,0.0,Westminster
38863375,Mid-Range,0.0,Islington
38863600,Mid-Range,0.0,Hammersmith and Fulham
38863651,High-End,0.0,Hounslow
38863715,Mid-Range,0.016247124001189134,Westminster
38863942,Budget,0.13983799475014155,Wandsworth
38864109,Superior,0.09282077543122319,Westminster
38864153,Luxury,0.04097746582115766,Hammersmith and Fulham
38864540,High-End,0.0,Camden
38864590,Mid-Range,0.0,Wandsworth
38864897,Superior,0.0,Tower Hamlets
38864947,Budget,0.0,Brent
38865207,Mid-Range,0.0,Westminster
38865474,Luxury,0.04359204187767539,Redbridge
38865719,Luxury,0.0,Islington
38866305,Superior,0.0,Lambeth
38866513,Budget,0.0,Islington
38866579,Budget,0.004105570946484727,Kensington and Chelsea
38866612,Budget,0.02931455093994779,Waltham Forest
38867016,High-End,0.0038234345423646438,Tower Hamlets
38867034,High-End,0.0,Southwark
38868619,High-End,0.0734134712122873,Lambeth
38869349,Superior,0.0,Westminster
38869610,Budget,0.0,Kensington and Chelsea
38869613,Mid-Range,0.061999667939824026,Tower Hamlets
38869720,Mid-Range,0.0,Lambeth
38870113,Budget,0.0,Westminster
38870255,Luxury,0.09874011299051405,Richmond upon Thames
38870623,Mid-Range,0.0,Tower Hamlets
38870969,Mid-Range,0.08013831623590041,Southwark
38871218,Superior,0.21672667856075123,Camden
38871255,High-End,0.0,Newham
38871434,High-End,0.020819518114655752,Islington
38872262,High-End,0.0,Newham
38872375,Budget,0.02603097573569986,Tower Hamlets
38872824,Luxury,0.0,Wandsworth
38873102,Luxury,0.1464572613029807,Westminster
38873732,High-End,0.010679485333722422,Camden
38873812,High-End,0.12812712331636034,Camden
38874130,High-End,0.0,Barnet
38874173,Luxury,0.03112040517089933,Westminster
38874263,Luxury,0.15083126643835015,Tower Hamlets
38874286,Mid-Range,0.0,Hackney
38874631,Budget,0.010928435401751627,Waltham Forest
38874676,High-End,0.0639339946100097,Kensington and Chelsea
38875669,Luxury,0.14937328304480177,Tower Hamlets
38876082,High-End,0.0,Westminster
38876603,Luxury,0.0,Hackney
38877717,Budget,0.0,Merton
38877904,High-End,0.0,Tower Hamlets
38878048,Luxury,0.0,Westminster
38878630,Budget,0.05028163430789429,Westminster
38879028,High-End,0.031615295668374226,Kensington and Chelsea
38886474,Budget,0.0,Croydon
38886939,Mid-Range,0.0,Southwark
38886939,High-End,0.014664903605054784,Southwark
38886940,High-End,0.11293750949054564,Westminster
38887118,Luxury,0.17934487054264428,Westminster
38888251,Superior,0.16538509494448886,Hammersmith and Fulham
38888562,Luxury,0.0,Westminster
38888835,Mid-Range,0.0658178230596898,Hammersmith and Fulham
38888938,Mid-Range,0.0,Hammersmith and Fulham
38889171,Luxury,0.0,Camden
38889187,High-End,0.0,Southwark
38889451,High-End,0.0,Southwark
38889584,Mid-Range,0.0,Westminster
38889890,High-End,0.0,Wandsworth
38890374,Mid-Range,0.0,Hounslow
38890427,High-End,0.0211470854690634,Kensington and Chelsea
38890568,Mid-Range,0.0,Hackney
38890895,Luxury,0.12357731701660934,Westminster
38891556,Mid-Range,0.0879118829878681,Hammersmith and Fulham
38891935,Luxury,0.07714967837959416,Camden
38891935,Superior,0.0,Camden
38892219,Luxury,0.18630891921570134,Westminster
38892333,Superior,0.0,Westminster
38892389,Luxury,0.1377316466697697,Kensington and Chelsea
38892678,High-End,0.12262005979467501,Kensington and Chelsea
38892733,High-End,0.0,Hammersmith and Fulham
38893052,Budget,0.0,Tower Hamlets
38893076,Luxury,0.03304051559525699,Wandsworth
38894090,Mid-Range,0.073966953281189,Hammersmith and Fulham
38894288,High-End,0.01597839152281035,Camden
38894812,Mid-Range,0.012902256228564246,Kensington and Chelsea
38895145,Luxury,0.1316903794994067,Kensington and Chelsea
38895183,Mid-Range,0.012902256228564246,Kensington and Chelsea
38895307,High-End,0.06807478446312096,Westminster
38895317,High-End,0.0,Brent
38895324,Mid-Range,0.012902256228564246,Kensington and Chelsea
38895369,High-End,0.1259568443147786,Hammersmith and Fulham
38895369,Luxury,0.03131341702654707,Hammersmith and Fulham
38895448,Mid-Range,0.012902256228564246,Kensington and Chelsea
38895469,High-End,0.015571001903504968,Islington
38895640,Superior,0.0,Westminster
38895691,Mid-Range,0.012902256228564246,Kensington and Chelsea
38895730,Mid-Range,0.0,Westminster
38895937,Budget,0.0,Southwark
38895958,Mid-Range,0.012902256228564246,Kensington and Chelsea
38896088,Mid-Range,0.012902256228564246,Kensington and Chelsea
38896249,Mid-Range,0.012902256228564246,Kensington and Chelsea
38896381,Budget,0.0,Westminster
38897139,Mid-Range,0.0,Kensington and Chelsea
38897139,Luxury,0.029241511892556634,Kensington and Chelsea
38897155,High-End,0.0,Lambeth
38897184,Mid-Range,0.01279524983290741,Kensington and Chelsea
38897310,Mid-Range,0.01279524983290741,Kensington and Chelsea
38897436,Mid-Range,0.01279524983290741,Kensington and Chelsea
38897522,Mid-Range,0.01279524983290741,Kensington and Chelsea
38897562,High-End,0.0,Southwark
38897614,Mid-Range,0.01279524983290741,Kensington and Chelsea
38897758,Mid-Range,0.01279524983290741,Kensington and Chelsea
38897869,Luxury,0.14039831997510036,Westminster
38897911,Mid-Range,0.01279524983290741,Kensington and Chelsea
38897957,High-End,0.0,Kensington and Chelsea
38898199,Mid-Range,0.01279524983290741,Kensington and Chelsea
38898213,Mid-Range,0.01279524983290741,Kensington and Chelsea
38898656,Budget,0.0,Brent
38898755,Superior,0.11987444696526663,Kensington and Chelsea
38898876,Luxury,0.0,Westminster
38899011,High-End,0.0245599635543218,Hammersmith and Fulham
38899018,High-End,0.040557864110009695,Newham
38899457,Budget,0.0090751017624086,Hackney
38899897,High-End,0.0,Tower Hamlets
38900046,Mid-Range,0.0,Camden
38900169,Mid-Range,0.001436903242148873,Camden
38900693,Mid-Range,0.0,Camden
38900714,Mid-Range,0.0,Islington
38902412,High-End,0.1320563873275038,Kensington and Chelsea
38902412,Luxury,0.14339576857535585,Kensington and Chelsea
38903256,Mid-Range,0.0,Richmond upon Thames
38903535,High-End,0.0715430391834616,Westminster
38903559,High-End,0.0,Lambeth
38904128,Mid-Range,0.0,Lambeth
38904202,Superior,0.0,Westminster
38904256,Mid-Range,0.0,Westminster
38904389,Mid-Range,0.0,Newham
38904758,High-End,0.006917201178471451,City of London
38904964,Budget,0.0,Enfield
38905206,Budget,0.0,Haringey
38905323,Budget,0.025822160436156268,Hounslow
38905463,Mid-Range,0.01696382394518236,Lambeth
38907828,Mid-Range,0.0,Tower Hamlets
38913252,High-End,0.0,Tower Hamlets
38914085,High-End,0.0,Kensington and Chelsea
38914485,Mid-Range,0.0,Hounslow
38914677,Budget,0.0,Waltham Forest
38914735,Luxury,0.12324443824511186,Hammersmith and Fulham
38914952,Budget,0.0,Southwark
38915046,High-End,0.0,Southwark
38915048,Luxury,0.029512991071168067,Camden
38915537,High-End,0.0,Southwark
38915872,High-End,0.0,Islington
38915878,Mid-Range,0.0,Harrow
38916145,Mid-Range,0.06676734943127624,Hammersmith and Fulham
38916354,Budget,0.0,Lambeth
38916386,Mid-Range,0.0,Wandsworth
38916386,High-End,0.017915953244854305,Wandsworth
38916678,High-End,0.10038471050637246,Hammersmith and Fulham
38917025,High-End,0.10038471050637246,Hammersmith and Fulham
38917092,High-End,0.0,Southwark
38917243,Budget,0.0,Islington
38917274,Superior,0.2619036247289916,Westminster
38917315,High-End,0.12387767525773716,Westminster
38917577,Luxury,0.06339549387473647,Southwark
38917628,High-End,0.04514048340118557,Hammersmith and Fulham
38918007,Luxury,0.13109752705739872,Kensington and Chelsea
38918388,High-End,0.0,Greenwich
38918439,Luxury,0.0942354673920982,Greenwich
38919107,Luxury,0.12150314966373173,Southwark
38919240,High-End,0.0,Lambeth
38919267,Superior,0.1771194876465707,Camden
38919268,High-End,0.03161165294475975,Croydon
38919342,Luxury,0.011296510222039797,Wandsworth
38919463,Luxury,0.0,Westminster
38919765,Luxury,0.0,Westminster
38920691,Budget,0.0,Hackney
38920713,Budget,0.0,Westminster
38920863,High-End,0.0,Islington
38920959,Superior,0.1981277580902721,Lambeth
38920990,Luxury,0.0,Westminster
38921254,Budget,0.19770569434472446,Brent
38921305,High-End,0.04864282629362398,Hackney
38921377,High-End,0.12296623750574862,Tower Hamlets
38922033,High-End,0.0,Bromley
38922356,High-End,0.060374349029826094,Southwark
38922678,High-End,0.1547796454806841,Kensington and Chelsea
38922824,High-End,0.0,Westminster
38922870,Luxury,0.0,Tower Hamlets
38923243,Superior,0.0,Westminster
38923249,High-End,0.07097543394903734,Hammersmith and Fulham
38923339,Luxury,0.0,Tower Hamlets
38923533,High-End,0.0,Westminster
38923829,Superior,0.0,Kensington and Chelsea
38924128,High-End,0.0,Harrow
38924361,Superior,0.10263993980411362,Kensington and Chelsea
38924406,Luxury,0.09425242593604015,Kensington and Chelsea
38924447,High-End,0.060832054471924274,Westminster
38924469,Mid-Range,0.0,Hackney
38924603,Luxury,0.0,Kensington and Chelsea
38924882,Budget,0.0016287638586951695,Islington
38925051,Luxury,0.03660860237993015,Westminster
38925114,Mid-Range,0.0,Croydon
38925465,Luxury,0.1201237327628009,Hammersmith and Fulham
38925808,Mid-Range,0.0,Wandsworth
38925980,Luxury,0.13484210187510767,Kensington and Chelsea
38926032,Mid-Range,0.0,Hackney
38926543,Budget,0.048935671171202934,Southwark
38926659,Budget,0.06327318629858437,Southwark
38926687,Budget,0.0476031391865854,Southwark
38927089,High-End,0.0,Ealing
38927223,Budget,0.030280251720445624,Southwark
38928067,Superior,0.0184917130756402,Lambeth
38928601,Luxury,0.0,Westminster
38928633,Mid-Range,0.0,Tower Hamlets
38929089,Mid-Range,0.08546846879840146,Tower Hamlets
38929536,Budget,0.0,Kingston upon Thames
38929712,Luxury,0.00818367613433869,Hammersmith and Fulham
38930272,Budget,0.00452619261320213,Tower Hamlets
38930990,High-End,0.02093739776170914,Westminster
38931100,Luxury,0.0,Westminster
38931357,Budget,0.0,Hackney
38931437,Budget,0.0,Islington
38931643,Budget,0.0,Brent
38931996,High-End,0.03653154213223818,Southwark
38933007,Mid-Range,0.0,Islington
38937383,High-End,0.0,Islington
38940135,Budget,0.0,Newham
38940306,Luxury,0.027898768127611023,Westminster
38940404,Luxury,0.022526755901796282,Westminster
38940420,Luxury,0.027898768127611023,Westminster
38940861,Superior,0.0,Westminster
38940914,Budget,0.0010143217426142983,Westminster
38942018,Budget,0.0,Waltham Forest
38942079,Luxury,0.0,Tower Hamlets
38943308,Luxury,0.0,Westminster
38943830,High-End,0.04593789049382857,Camden
38943862,High-End,0.0,City of London
38944758,High-End,0.11161819352683575,Hillingdon
38944968,Budget,0.0,Tower Hamlets
38944969,High-End,0.11161819352683575,Hillingdon
38944973,Mid-Range,0.02297329148312393,Westminster
38944980,Budget,0.08623033334319247,Wandsworth
38945093,Luxury,0.1510107722940535,Hillingdon
38945299,Luxury,0.1510107722940535,Hillingdon
38945404,Luxury,0.13866684406265797,Hillingdon
38945490,Luxury,0.1511233538895395,Hillingdon
38945617,High-End,0.11616730089163628,Hillingdon
38945617,Luxury,0.14180085445940196,Hillingdon
38945689,High-End,0.11660608346683483,Hillingdon
38945717,Luxury,0.0,Kensington and Chelsea
